,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
1,The Spectranetics Corporation,SPNC,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,473408838.39,20.0,0.3,4 - 2013,10.0,13.69,None,None,None,None,6.31,0.3,0.0219138056976,0.0525931336742
1,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,85.0,18.6,1 - 2013,0,95.16,None,None,None,None,-10.16,8.44,0.088692728037,0.532156368222
2,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,95.0,9.7,1 - 2013,5,95.16,None,None,None,None,-0.16,9.54,0.10025220681,0.601513240858
3,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,100.0,6.7,1 - 2013,4,95.16,None,None,None,None,4.84,6.7,0.0704077343422,0.422446406053
4,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,105.0,3.2,1 - 2013,2,95.16,None,None,None,None,9.84,3.2,0.0336275746112,0.201765447667
5,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,110.0,2.1,1 - 2013,2,95.16,None,None,None,None,14.84,2.1,0.0220680958386,0.132408575032
0,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,90.0,15.5,4 - 2013,0.0,95.16,None,None,None,None,-5.16,10.34,0.108659100462,0.26078184111
1,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,100.0,7.2,4 - 2013,3.0,95.16,None,None,None,None,4.84,7.2,0.0756620428752,0.1815889029
2,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,105.0,5.8,4 - 2013,1.0,95.16,None,None,None,None,9.84,5.8,0.0609499789828,0.146279949559
3,"The Ultimate Software Group, Inc.",ULTI,Computer Software: Prepackaged Software,Technology,2547334328.76,110.0,4.2,4 - 2013,3.0,95.16,None,None,None,None,14.84,4.2,0.0441361916772,0.105926860025
0,"The Wet Seal, Inc.",WTSLA,Clothing/Shoe/Accessory Stores,Consumer Services,261952231.59,5.0,0.2,3 - 2013,10.0,2.91,None,None,None,None,2.09,0.2,0.0687285223368,0.20618556701
0,"Theravance, Inc.",THRX,Major Pharmaceuticals,Consumer Durables,2037803382.84,15.0,10.1,3 - 2013,0.0,21.03,None,None,None,None,-6.03,4.07,0.193533048027,0.58059914408
1,"Theravance, Inc.",THRX,Major Pharmaceuticals,Consumer Durables,2037803382.84,22.5,3.9,3 - 2013,10.0,21.03,None,None,None,None,1.47,3.9,0.18544935806,0.55634807418
2,"Theravance, Inc.",THRX,Major Pharmaceuticals,Consumer Durables,2037803382.84,25.0,3.4,3 - 2013,1.0,21.03,None,None,None,None,3.97,3.4,0.161673799334,0.485021398003
3,"Theravance, Inc.",THRX,Major Pharmaceuticals,Consumer Durables,2037803382.84,30.0,2.5,3 - 2013,50.0,21.03,None,None,None,None,8.97,2.5,0.118877793628,0.356633380884
6,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,35.0,3.1,1 - 2013,17,36.62,None,None,None,None,-1.62,1.48,0.0404150737302,0.242490442381
7,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,36.0,2.2,1 - 2013,2,36.62,None,None,None,None,-0.62,1.58,0.0431458219552,0.258874931731
8,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,37.0,2.4,1 - 2013,59,36.62,None,None,None,None,0.38,2.4,0.0655379574003,0.393227744402
9,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,38.0,1.8,1 - 2013,15,36.62,None,None,None,None,1.38,1.8,0.0491534680502,0.294920808301
10,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,39.0,1.3,1 - 2013,10,36.62,None,None,None,None,2.38,1.3,0.0354997269252,0.212998361551
2,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,35.0,3.8,4 - 2013,4,36.62,None,None,None,None,-1.62,2.18,0.0595303113053,0.142872747133
3,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,36.0,4.0,4 - 2013,1,36.62,None,None,None,None,-0.62,3.38,0.0922992900055,0.221518296013
4,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,38.0,2.05,4 - 2013,5,36.62,None,None,None,None,1.38,2.05,0.0559803386128,0.134352812671
5,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,39.0,1.9,4 - 2013,25,36.62,None,None,None,None,2.38,1.9,0.0518842162753,0.124522119061
6,Thoratec Corporation,THOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,2154089105.0,40.0,1.65,4 - 2013,3,36.62,None,None,None,None,3.38,1.65,0.0450573457127,0.108137629711
0,"Threshold Pharmaceuticals, Inc.",THLD,Major Pharmaceuticals,Consumer Durables,246954108.8,2.5,1.87,3 - 2013,2.0,4.48,None,None,None,None,-1.98,-0.11,-0.0245535714286,-0.0736607142857
1,"Threshold Pharmaceuticals, Inc.",THLD,Major Pharmaceuticals,Consumer Durables,246954108.8,5.0,0.9,3 - 2013,17.0,4.48,None,None,None,None,0.52,0.9,0.200892857143,0.602678571429
2,"Threshold Pharmaceuticals, Inc.",THLD,Major Pharmaceuticals,Consumer Durables,246954108.8,7.5,0.35,3 - 2013,12.0,4.48,None,None,None,None,3.02,0.35,0.078125,0.234375
3,"Threshold Pharmaceuticals, Inc.",THLD,Major Pharmaceuticals,Consumer Durables,246954108.8,10.0,0.25,3 - 2013,4.0,4.48,None,None,None,None,5.52,0.25,0.0558035714286,0.167410714286
6,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,24.0,4.53,1 - 2013,1,25.72,None,None,None,None,-1.72,2.81,0.109253499222,0.655520995334
7,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,25.0,2.4,1 - 2013,16,25.72,None,None,None,None,-0.72,1.68,0.0653188180404,0.391912908243
8,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,26.0,1.9,1 - 2013,2,25.72,None,None,None,None,0.28,1.9,0.0738724727838,0.443234836703
9,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,27.0,1.8,1 - 2013,1,25.72,None,None,None,None,1.28,1.8,0.0699844479005,0.419906687403
10,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,28.0,1.03,1 - 2013,7,25.72,None,None,None,None,2.28,1.03,0.0400466562986,0.240279937792
0,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,19.0,9.1,2 - 2013,0.0,25.72,None,None,None,None,-6.72,2.38,0.092534992224,0.370139968896
1,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,27.0,2.6,2 - 2013,1.0,25.72,None,None,None,None,1.28,2.6,0.101088646967,0.404354587869
2,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,28.0,1.75,2 - 2013,1.0,25.72,None,None,None,None,2.28,1.75,0.0680404354588,0.272161741835
3,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,29.0,1.95,2 - 2013,1.0,25.72,None,None,None,None,3.28,1.95,0.0758164852255,0.303265940902
0,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,23.0,8.35,5 - 2013,4,25.72,None,None,None,None,-2.72,5.63,0.218895800933,0.437791601866
1,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,24.0,4.8,5 - 2013,5,25.72,None,None,None,None,-1.72,3.08,0.119751166407,0.239502332815
2,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,26.0,3.3,5 - 2013,3,25.72,None,None,None,None,0.28,3.3,0.128304821151,0.256609642302
3,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,27.0,2.7,5 - 2013,1,25.72,None,None,None,None,1.28,2.7,0.104976671851,0.209953343701
4,"TIBCO Software, Inc.",TIBX,Computer Software: Prepackaged Software,Technology,4205089445.28,29.0,2.8,5 - 2013,5,25.72,None,None,None,None,3.28,2.8,0.108864696734,0.217729393468
0,TICC Capital Corp.,TICC,n/a,n/a,384489379.44,7.5,3.5,2 - 2013,0.0,10.17,9 - 12,1.0,0.0108,0.0108,-2.67,0.8408,0.08267453294,0.33069813176
1,TICC Capital Corp.,TICC,n/a,n/a,384489379.44,10.0,0.6,2 - 2013,15.0,10.17,9 - 12,1.0,0.0108,0.0108,-0.17,0.4408,0.043343166175,0.1733726647
2,TICC Capital Corp.,TICC,n/a,n/a,384489379.44,12.5,0.05,2 - 2013,10.0,10.17,9 - 12,1.0,0.0108,0.0108,2.33,0.0608,0.00597836774828,0.0239134709931
1,Titan Machinery Inc.,TITN,Other Specialty Stores,Consumer Services,473520044.86,20.0,4.0,3 - 2013,1,22.51,None,None,None,None,-2.51,1.49,0.0661928031986,0.198578409596
2,Titan Machinery Inc.,TITN,Other Specialty Stores,Consumer Services,473520044.86,22.5,2.85,3 - 2013,3,22.51,None,None,None,None,-0.01,2.84,0.126166148378,0.378498445135
3,Titan Machinery Inc.,TITN,Other Specialty Stores,Consumer Services,473520044.86,25.0,1.85,3 - 2013,3,22.51,None,None,None,None,2.49,1.85,0.0821856952466,0.24655708574
4,Titan Machinery Inc.,TITN,Other Specialty Stores,Consumer Services,473520044.86,30.0,0.85,3 - 2013,6,22.51,None,None,None,None,7.49,0.85,0.0377609951133,0.11328298534
5,Titan Machinery Inc.,TITN,Other Specialty Stores,Consumer Services,473520044.86,35.0,0.25,3 - 2013,0,22.51,None,None,None,None,12.49,0.25,0.0111061750333,0.0333185251
3,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,9.0,1.48,1 - 2013,2,10.23,None,None,None,None,-1.23,0.25,0.0244379276637,0.146627565982
4,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,10.0,0.85,1 - 2013,25,10.23,None,None,None,None,-0.23,0.62,0.0606060606061,0.363636363636
5,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,11.0,0.46,1 - 2013,47,10.23,None,None,None,None,0.77,0.46,0.0449657869013,0.269794721408
6,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,12.5,0.15,1 - 2013,40,10.23,None,None,None,None,2.27,0.15,0.0146627565982,0.0879765395894
7,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,14.0,0.03,1 - 2013,10,10.23,None,None,None,None,3.77,0.03,0.00293255131965,0.0175953079179
2,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,9.0,1.74,2 - 2013,15,10.23,None,None,None,None,-1.23,0.51,0.049853372434,0.199413489736
3,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,10.0,0.85,2 - 2013,250,10.23,None,None,None,None,-0.23,0.62,0.0606060606061,0.242424242424
4,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,11.0,0.46,2 - 2013,12,10.23,None,None,None,None,0.77,0.46,0.0449657869013,0.179863147605
5,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,12.0,0.25,2 - 2013,4,10.23,None,None,None,None,1.77,0.25,0.0244379276637,0.0977517106549
6,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,13.0,0.2,2 - 2013,260,10.23,None,None,None,None,2.77,0.2,0.019550342131,0.0782013685239
1,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,9.0,2.06,5 - 2013,7,10.23,None,None,None,None,-1.23,0.83,0.0811339198436,0.162267839687
2,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,10.0,1.51,5 - 2013,21,10.23,None,None,None,None,-0.23,1.28,0.125122189638,0.250244379277
3,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,11.0,0.78,5 - 2013,15,10.23,None,None,None,None,0.77,0.78,0.0762463343109,0.152492668622
4,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,12.0,0.77,5 - 2013,40,10.23,None,None,None,None,1.77,0.77,0.0752688172043,0.150537634409
5,TiVo Inc.,TIVO,Television Services,Consumer Services,1273100042.61,13.0,0.46,5 - 2013,154,10.23,None,None,None,None,2.77,0.46,0.0449657869013,0.0899315738025
0,Tornier N.V.,TRNX,Industrial Specialties,Health Care,717982200.16,25.0,0.3,2 - 2013,0.0,17.21,None,None,None,None,7.79,0.3,0.0174317257408,0.0697269029634
0,"Tower Group, Inc.",TWGP,Property-Casualty Insurers,Finance,677739427.06,17.5,1.2,1 - 2013,"2,500",17.66,9 - 6,1.0,0.00752,0.00752,-0.16,1.04752,0.0593159682899,0.35589580974
1,"Tower Group, Inc.",TWGP,Property-Casualty Insurers,Finance,677739427.06,20.0,0.25,1 - 2013,3,17.66,9 - 6,1.0,0.00752,0.00752,2.34,0.25752,0.0145821064553,0.0874926387316
0,"Tower Group, Inc.",TWGP,Property-Casualty Insurers,Finance,677739427.06,17.5,2.2,4 - 2013,0.0,17.66,9 - 6,2.0,0.00752,0.01504,-0.16,2.05504,0.116366930917,0.279280634202
1,"Tower Group, Inc.",TWGP,Property-Casualty Insurers,Finance,677739427.06,20.0,1.0,4 - 2013,2.0,17.66,9 - 6,2.0,0.00752,0.01504,2.34,1.01504,0.057476783692,0.137944280861
2,"Tower Group, Inc.",TWGP,Property-Casualty Insurers,Finance,677739427.06,22.5,0.4,4 - 2013,0.0,17.66,9 - 6,2.0,0.00752,0.01504,4.84,0.41504,0.0235016987542,0.0564040770102
0,Towerstream Corporation,TWER,Telecommunications Equipment,Consumer Services,172889521.32,2.5,0.95,3 - 2013,23.0,3.18,None,None,None,None,-0.68,0.27,0.0849056603774,0.254716981132
1,Towerstream Corporation,TWER,Telecommunications Equipment,Consumer Services,172889521.32,5.0,0.2,3 - 2013,21.0,3.18,None,None,None,None,1.82,0.2,0.062893081761,0.188679245283
2,Towerstream Corporation,TWER,Telecommunications Equipment,Consumer Services,172889521.32,7.5,0.2,3 - 2013,0.0,3.18,None,None,None,None,4.32,0.2,0.062893081761,0.188679245283
1,"TPC Group, Inc.",TPCG,Major Chemicals,Basic Industries,718208985.9,40.0,5.3,3 - 2013,25.0,45.3,None,None,None,None,-5.3,2.6645352591e-15,5.8819762894e-17,1.76459288682e-16
2,"TPC Group, Inc.",TPCG,Major Chemicals,Basic Industries,718208985.9,45.0,1.4,3 - 2013,25.0,45.3,None,None,None,None,-0.3,1.1,0.0242825607064,0.0728476821192
3,"TPC Group, Inc.",TPCG,Major Chemicals,Basic Industries,718208985.9,50.0,0.2,3 - 2013,3.0,45.3,None,None,None,None,4.7,0.2,0.00441501103753,0.0132450331126
5,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,85.0,12.5,1 - 2013,2,94.57,8 - 16,1.0,0.0064,0.0064,-9.57,2.9364,0.0310500158613,0.186300095168
6,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,90.0,9.3,1 - 2013,69,94.57,8 - 16,1.0,0.0064,0.0064,-4.57,4.7364,0.0500835360051,0.30050121603
7,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,95.0,5.53,1 - 2013,4,94.57,8 - 16,1.0,0.0064,0.0064,0.43,5.5364,0.0585428782912,0.351257269747
8,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,100.0,3.7,1 - 2013,2,94.57,8 - 16,1.0,0.0064,0.0064,5.43,3.7064,0.0391921328117,0.23515279687
9,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,105.0,2.05,1 - 2013,2,94.57,8 - 16,1.0,0.0064,0.0064,10.43,2.0564,0.0217447393465,0.130468436079
0,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,80.0,21.0,4 - 2013,2,94.57,8 - 16,2.0,0.0064,0.0128,-14.57,6.4428,0.0681273131014,0.163505551443
1,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,90.0,9.6,4 - 2013,3,94.57,8 - 16,2.0,0.0064,0.0128,-4.57,5.0428,0.0533234641007,0.127976313842
2,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,95.0,8.6,4 - 2013,2,94.57,8 - 16,2.0,0.0064,0.0128,0.43,8.6128,0.0910732790526,0.218575869726
3,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,100.0,6.8,4 - 2013,1,94.57,8 - 16,2.0,0.0064,0.0128,5.43,6.8128,0.0720397589087,0.172895421381
4,Tractor Supply Company,TSCO,RETAIL: Building Materials,Consumer Services,6704034484.21,105.0,4.8,4 - 2013,2,94.57,8 - 16,2.0,0.0064,0.0128,10.43,4.8128,0.0508914031934,0.122139367664
0,"Transcept Pharmaceuticals, Inc.",TSPT,Major Pharmaceuticals,Consumer Durables,98388108.2,5.0,0.8,1 - 2013,380.0,5.3,None,None,None,None,-0.3,0.5,0.0943396226415,0.566037735849
1,"Transcept Pharmaceuticals, Inc.",TSPT,Major Pharmaceuticals,Consumer Durables,98388108.2,7.5,0.25,1 - 2013,10.0,5.3,None,None,None,None,2.2,0.25,0.0471698113208,0.283018867925
2,"Transcept Pharmaceuticals, Inc.",TSPT,Major Pharmaceuticals,Consumer Durables,98388108.2,10.0,0.15,1 - 2013,11.0,5.3,None,None,None,None,4.7,0.15,0.0283018867925,0.169811320755
3,"Transcept Pharmaceuticals, Inc.",TSPT,Major Pharmaceuticals,Consumer Durables,98388108.2,12.5,0.25,1 - 2013,0.0,5.3,None,None,None,None,7.2,0.25,0.0471698113208,0.283018867925
0,"Transcept Pharmaceuticals, Inc.",TSPT,Major Pharmaceuticals,Consumer Durables,98388108.2,5.0,1.25,4 - 2013,2.0,5.3,None,None,None,None,-0.3,0.95,0.179245283019,0.430188679245
1,"Transcept Pharmaceuticals, Inc.",TSPT,Major Pharmaceuticals,Consumer Durables,98388108.2,7.5,0.4,4 - 2013,185.0,5.3,None,None,None,None,2.2,0.4,0.0754716981132,0.181132075472
0,Transglobe Energy Corp,TGA,Oil & Gas Production,Energy,896167451.7,10.0,2.1,3 - 2013,10.0,12.15,None,None,None,None,-2.15,-0.05,-0.00411522633745,-0.0123456790123
1,Transglobe Energy Corp,TGA,Oil & Gas Production,Energy,896167451.7,12.5,0.8,3 - 2013,5.0,12.15,None,None,None,None,0.35,0.8,0.0658436213992,0.197530864198
2,Transglobe Energy Corp,TGA,Oil & Gas Production,Energy,896167451.7,15.0,0.6,3 - 2013,60.0,12.15,None,None,None,None,2.85,0.6,0.0493827160494,0.148148148148
3,Transglobe Energy Corp,TGA,Oil & Gas Production,Energy,896167451.7,17.5,0.25,3 - 2013,0.0,12.15,None,None,None,None,5.35,0.25,0.0205761316872,0.0617283950617
0,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,15.0,8.8,1 - 2013,0,18.14,None,None,None,None,-3.14,5.66,0.312017640573,1.87210584344
1,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,17.5,5.0,1 - 2013,0,18.14,None,None,None,None,-0.64,4.36,0.240352811466,1.4421168688
2,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,20.0,1.0,1 - 2013,10,18.14,None,None,None,None,1.86,1.0,0.0551267916207,0.330760749724
3,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,22.5,0.45,1 - 2013,10,18.14,None,None,None,None,4.36,0.45,0.0248070562293,0.148842337376
4,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,25.0,0.16,1 - 2013,4,18.14,None,None,None,None,6.86,0.16,0.00882028665932,0.0529217199559
0,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,15.0,3.6,3 - 2013,2.0,18.14,None,None,None,None,-3.14,0.46,0.0253583241455,0.0760749724366
1,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,20.0,1.25,3 - 2013,1.0,18.14,None,None,None,None,1.86,1.25,0.0689084895259,0.206725468578
2,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,22.5,0.65,3 - 2013,10.0,18.14,None,None,None,None,4.36,0.65,0.0358324145535,0.10749724366
3,Travelzoo Inc.,TZOO,EDP Services,Technology,286625695.7,25.0,0.51,3 - 2013,1.0,18.14,None,None,None,None,6.86,0.51,0.0281146637266,0.0843439911797
6,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,50.0,2.5,2 - 2013,3,52.6831,None,None,None,None,-2.6831,-0.1831,-0.00347549783517,-0.0139019913407
7,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,52.5,1.9,2 - 2013,18,52.6831,None,None,None,None,-0.1831,1.7169,0.0325891984337,0.130356793735
8,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,55.0,2.1,2 - 2013,65,52.6831,None,None,None,None,2.3169,2.1,0.0398609800866,0.159443920346
9,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,57.5,1.23,2 - 2013,22,52.6831,None,None,None,None,4.8169,1.23,0.0233471454793,0.0933885819172
10,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,60.0,0.6,2 - 2013,0,52.6831,None,None,None,None,7.3169,0.6,0.0113888514533,0.0455554058132
0,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,50.0,4.8,5 - 2013,0.0,52.6831,None,None,None,None,-2.6831,2.1169,0.0401817660692,0.0803635321384
1,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,52.5,3.0,5 - 2013,10.0,52.6831,None,None,None,None,-0.1831,2.8169,0.0534687594314,0.106937518863
2,Trimble Navigation Limited,TRMB,Industrial Machinery/Components,Capital Goods,6621897941.96,57.5,1.2,5 - 2013,1.0,52.6831,None,None,None,None,4.8169,1.2,0.0227777029066,0.0455554058132
12,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,35.0,9.0,1 - 2013,1,35.1209,None,None,None,None,-0.1209,8.8791,0.252815275235,1.51689165141
13,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,35.0,2.65,1 - 2013,74,35.1209,None,None,None,None,-0.1209,2.5291,0.072011252559,0.432067515354
14,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,36.0,1.95,1 - 2013,181,35.1209,None,None,None,None,0.8791,1.95,0.0555224951525,0.333134970915
15,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,37.0,1.5,1 - 2013,445,35.1209,None,None,None,None,1.8791,1.5,0.0427096116557,0.256257669934
16,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,38.0,1.2,1 - 2013,24,35.1209,None,None,None,None,2.8791,1.2,0.0341676893246,0.205006135948
8,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,34.0,4.2,3 - 2013,10,35.1209,None,None,None,None,-1.1209,3.0791,0.0876714434995,0.263014330498
9,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,35.0,4.0,3 - 2013,415,35.1209,None,None,None,None,-0.1209,3.8791,0.110449903049,0.331349709148
10,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,36.0,3.5,3 - 2013,132,35.1209,None,None,None,None,0.8791,3.5,0.0996557605301,0.29896728159
11,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,37.0,2.35,3 - 2013,2,35.1209,None,None,None,None,1.8791,2.35,0.0669117249273,0.200735174782
12,"TripAdvisor, Inc.",TRIP,"Computer Software: Programming, Data Processing",Technology,4998831486.01,38.0,2.65,3 - 2013,2,35.1209,None,None,None,None,2.8791,2.65,0.0754536472585,0.226360941775
1,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,3.0,1.6,1 - 2013,30,4.66,None,None,None,None,-1.66,-0.06,-0.0128755364807,-0.0772532188841
2,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,4.0,0.75,1 - 2013,15,4.66,None,None,None,None,-0.66,0.09,0.019313304721,0.115879828326
3,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,5.0,0.35,1 - 2013,12,4.66,None,None,None,None,0.34,0.35,0.0751072961373,0.450643776824
4,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,6.0,0.1,1 - 2013,10,4.66,None,None,None,None,1.34,0.1,0.0214592274678,0.128755364807
5,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,7.5,0.04,1 - 2013,4,4.66,None,None,None,None,2.84,0.04,0.00858369098712,0.0515021459227
0,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,3.0,1.99,2 - 2013,2,4.66,None,None,None,None,-1.66,0.33,0.0708154506438,0.283261802575
1,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,4.0,0.9,2 - 2013,8,4.66,None,None,None,None,-0.66,0.24,0.0515021459227,0.206008583691
2,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,5.0,0.35,2 - 2013,1,4.66,None,None,None,None,0.34,0.35,0.0751072961373,0.300429184549
3,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,6.0,0.1,2 - 2013,241,4.66,None,None,None,None,1.34,0.1,0.0214592274678,0.0858369098712
4,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,7.0,0.15,2 - 2013,30,4.66,None,None,None,None,2.34,0.15,0.0321888412017,0.128755364807
1,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,3.0,1.95,5 - 2013,30,4.66,None,None,None,None,-1.66,0.29,0.0622317596567,0.124463519313
2,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,4.0,1.15,5 - 2013,29,4.66,None,None,None,None,-0.66,0.49,0.105150214592,0.210300429185
3,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,5.0,0.55,5 - 2013,10,4.66,None,None,None,None,0.34,0.55,0.118025751073,0.236051502146
4,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,6.0,0.2,5 - 2013,40,4.66,None,None,None,None,1.34,0.2,0.0429184549356,0.0858369098712
5,"TriQuint Semiconductor, Inc.",TQNT,Semiconductors,Technology,763018357.7,7.0,0.3,5 - 2013,1,4.66,None,None,None,None,2.34,0.3,0.0643776824034,0.128755364807
